Primary protein ID	Haplotig protein ID	CDS Levenshtein distance	Protein Levenshtein distance	Blastp PctID	dN/dS	Primary protein classification	Haplotig protein classification
evm.model.pcontig_066.56	evm.model.hcontig_066_107.9	0.4247619047619048	0.44	99.48	0.5703125	Other	Other
evm.model.pcontig_066.61	evm.model.hcontig_022_008.44	0.0	0.0	100.0		Other	Other
evm.model.pcontig_066.75	evm.model.hcontig_001_054.95	0.3013698630136986	0.3835616438356164	70.18	0.2633849774465581	Other	Other
evm.model.pcontig_066.7	evm.model.hcontig_066_004.2	0.002267573696145125	0.006802721088435374	99.32		Other	Other
evm.model.pcontig_066.83	evm.model.hcontig_027_102.18	0.0	0.0	100.0		Other	Other
evm.model.pcontig_066.84	evm.model.hcontig_027_102.19	0.0	0.0	100.0		Other	Other
evm.model.pcontig_066.86	evm.model.hcontig_057_003.71	0.0	0.0	100.0		Other	Other
evm.model.pcontig_066.9	evm.model.hcontig_005_039.13	0.2222222222222222	0.3090909090909091	86.36	0.4672619047619048	Other	Other
evm.model.pcontig_067.102	evm.model.hcontig_001_023.4	0.43734335839599	0.556390977443609	56.72	0.24019964142074915	Other	Other
evm.model.pcontig_067.11	evm.model.hcontig_067_005.1	0.2290209790209789	0.2290209790209789	100.0		Other	Other
evm.model.pcontig_067.12	evm.model.hcontig_067_005.2	0.0	0.0	100.0		Other	Other
evm.model.pcontig_067.15	evm.model.hcontig_067_004.2	0.020202020202020204	0.03409090909090909	96.6	0.7341269841269841	Candidate effector	Other
evm.model.pcontig_067.16	evm.model.hcontig_067_004.3	0.00489596083231334	0.006119951040391677	99.51	0.2545454545454546	Other	Other
evm.model.pcontig_067.17	evm.model.hcontig_067_004.4	0.4751381215469613	0.5469613259668509	54.61	0.7019812304483838	Other	Other
evm.model.pcontig_067.19	evm.model.hcontig_067_004.5	0.011494252873563218	0.03448275862068965	96.58		Other	Other
evm.model.pcontig_067.1	evm.model.hcontig_000_039.3	0.08285163776493258	0.2254335260115607	82.82	0.9459459459459459	Other	Other
evm.model.pcontig_067.20	evm.model.hcontig_067_004.6	0.023622047244094488	0.03937007874015748	96.09	0.75	Candidate effector	Candidate effector
evm.model.pcontig_067.21	evm.model.hcontig_067_004.7	0.005196733481811433	0.004454342984409799	99.56	0.2952380952380952	Other	Other
evm.model.pcontig_067.22	evm.model.hcontig_067_007.1	0.06951026856240126	0.09004739336492891	100.0	0.5687022900763359	Other	Other
evm.model.pcontig_067.23	evm.model.hcontig_067_007.2	0.029022259791490562	0.02958579881656805	97.13		Other	Other
evm.model.pcontig_067.24	evm.model.hcontig_067_004.10	0.006109979633401222	0.004073319755600814	99.59	0.13333333333333333	Other	Other
evm.model.pcontig_067.25	evm.model.hcontig_067_007.6	0.0	0.0	100.0		Other	Other
evm.model.pcontig_067.26	evm.model.hcontig_067_004.12	0.0027144408251900108	0.0008143322475570032	99.92	0.03738317757009346	Other	Other
evm.model.pcontig_067.27	evm.model.hcontig_067_004.13	0.0	0.0	100.0		Other	Other
evm.model.pcontig_067.28	evm.model.hcontig_067_004.14	0.04859335038363171	0.028132992327365727	97.19	0.08853809196980096	Other	Other
evm.model.pcontig_067.29	evm.model.hcontig_067_004.15	0.016783216783216783	0.011188811188811187	98.88	0.09535452322738386	Other	Other
evm.model.pcontig_067.30	evm.model.hcontig_067_004.16	0.010630220197418374	0.004555808656036446	99.55	0.09904153354632587	Other	Other
evm.model.pcontig_067.31	evm.model.hcontig_067_004.17	0.0020161290322580645	0.006048387096774193	99.4		Other	Other
evm.model.pcontig_067.32	evm.model.hcontig_067_004.18	0.3896198830409357	0.4013157894736841	96.81	3.5	Other	Other
evm.model.pcontig_067.33	evm.model.hcontig_067_004.19	0.019305019305019305	0.011583011583011579	98.84	0.08112324492979718	Other	Other
evm.model.pcontig_067.34	evm.model.hcontig_067_004.20	0.0005167958656330749	0.0	100.0	-0.0	BUSCO	BUSCO
evm.model.pcontig_067.35	evm.model.hcontig_067_004.21	0.0007077140835102619	0.0	100.0	-0.0	Other	Other
evm.model.pcontig_067.39	evm.model.hcontig_067_004.24	0.0	0.0	100.0		Candidate effector	Candidate effector
evm.model.pcontig_067.40	evm.model.hcontig_067_004.25	0.0	0.0	100.0		Other	Other
evm.model.pcontig_067.40	evm.model.hcontig_067_008.1	0.0	0.0	100.0		Other	Other
evm.model.pcontig_067.41	evm.model.hcontig_067_008.2	0.0	0.0	100.0		BUSCO	BUSCO
evm.model.pcontig_067.42	evm.model.hcontig_067_008.3	0.0005555555555555557	0.0016666666666666668	99.83		Other	Other
evm.model.pcontig_067.43	evm.model.hcontig_067_008.4	0.0	0.0	100.0		Candidate effector	Candidate effector
evm.model.pcontig_067.44	evm.model.hcontig_067_008.5	0.0003584229390681004	0.0	100.0	-0.0	BUSCO	BUSCO
evm.model.pcontig_067.45	evm.model.hcontig_067_008.6	0.008130081300813009	0.008130081300813009	99.19	0.18407960199004972	Candidate effector	Candidate effector
evm.model.pcontig_067.46	evm.model.hcontig_067_008.8	0.011579818031430936	0.01985111662531017	98.02	0.6778523489932886	Other	Other
evm.model.pcontig_067.47	evm.model.hcontig_067_008.9	0.0007374631268436577	0.0	100.0	-0.0	Other	Other
evm.model.pcontig_067.48	evm.model.hcontig_067_008.10	0.000777000777000777	0.0	100.0	-0.0	BUSCO	BUSCO
evm.model.pcontig_067.49	evm.model.hcontig_067_008.11	0.09333333333333334	0.09263157894736844	99.77	0.15068493150684933	Other	Other
evm.model.pcontig_067.50	evm.model.hcontig_067_008.12	0.015804597701149427	0.008620689655172414	99.14	0.05509641873278237	Other	Other
evm.model.pcontig_067.51	evm.model.hcontig_067_008.13	0.007107320540156361	0.0	100.0	-0.0	Other	Other
evm.model.pcontig_067.52	evm.model.hcontig_067_008.14	0.0062397372742200325	0.005911330049261084	99.41	0.15151515151515152	BUSCO	BUSCO
evm.model.pcontig_067.53	evm.model.hcontig_067_008.15	0.059640522875817	0.04656862745098039	98.98	0.05	BUSCO	BUSCO
evm.model.pcontig_067.72	evm.model.hcontig_067_006.2	0.005102040816326529	0.005102040816326529	100.0		Other	Other
evm.model.pcontig_067.74	evm.model.hcontig_067_006.4	0.0021929824561403508	0.006578947368421052	99.35		Other	Other
evm.model.pcontig_067.78	evm.model.hcontig_020_021.34	0.2889294403892944	0.3266423357664234	75.99	0.3229286206105118	Other	Other
evm.model.pcontig_067.79	evm.model.hcontig_067_006.5	0.00261437908496732	0.0039215686274509795	99.61	0.3461538461538461	Other	Other
evm.model.pcontig_067.81	evm.model.hcontig_067_006.7	0.0	0.0	100.0		Other	Other
evm.model.pcontig_067.82	evm.model.hcontig_067_006.8	0.0013831258644536654	0.004149377593360996	99.59		Other	Other
evm.model.pcontig_067.83	evm.model.hcontig_067_006.9	0.0007199424046076314	0.0021598272138228947	99.78		Other	Other
evm.model.pcontig_068.1	evm.model.hcontig_007_006.216	0.4176394293125811	0.4143968871595331	93.19	0.2335148215366001	Other	Other
evm.model.pcontig_068.27	evm.model.hcontig_041_127.3	0.6397205588822356	0.6676646706586826	66.67	0.8065739570164348	Other	Other
evm.model.pcontig_068.3	evm.model.hcontig_019_019.9	0.0	0.0	100.0		Other	Other
evm.model.pcontig_068.43	evm.model.hcontig_011_016.5	0.0006802721088435374	0.0020408163265306124	99.8		Other	Other
evm.model.pcontig_068.6	evm.model.hcontig_042_009.45	0.1288832913518052	0.13350125944584382	99.28	0.5573770491803278	Other	Other
evm.model.pcontig_068.81	evm.model.hcontig_043_006.10	0.3754789272030651	0.3754789272030651	100.0		Other	Other
evm.model.pcontig_068.82	evm.model.hcontig_043_006.9	0.024135681669928244	0.025440313111545987	97.46		Other	Other
evm.model.pcontig_069.101	evm.model.hcontig_069_108.31	0.0705596107055961	0.06569343065693431	96.24	-0.0	Other	Other
evm.model.pcontig_069.102	evm.model.hcontig_069_108.32	0.016812865497076022	0.008771929824561403	99.12	0.07915057915057916	Other	Other
evm.model.pcontig_069.103	evm.model.hcontig_069_108.33	0.12411347517730495	0.14468085106382975	96.86	0.6574344023323616	Other	Other
evm.model.pcontig_069.105	evm.model.hcontig_069_108.36	0.0	0.0	100.0		Other	Other
evm.model.pcontig_069.106	evm.model.hcontig_069_108.37	0.0	0.0	100.0		Other	Other
evm.model.pcontig_069.107	evm.model.hcontig_069_108.38	0.0040404040404040395	0.0030303030303030303	99.7	-0.0	Other	Other
evm.model.pcontig_069.108	evm.model.hcontig_069_108.39	0.0	0.0	100.0		Other	Other
evm.model.pcontig_069.109	evm.model.hcontig_069_108.40	0.0028169014084507052	0.0028169014084507052	99.72		Other	Other
evm.model.pcontig_069.10	evm.model.hcontig_069_005.6	0.023289665211062592	0.039301310043668124	96.09	0.5727002967359051	Other	Other
evm.model.pcontig_069.110	evm.model.hcontig_069_108.41	0.0	0.0	100.0		Other	Other
evm.model.pcontig_069.111	evm.model.hcontig_069_108.42	0.0	0.0	100.0		Other	Other
evm.model.pcontig_069.112	evm.model.hcontig_020_021.164	0.1157167530224525	0.1243523316062176	85.53	0.34405940594059403	Other	Other
evm.model.pcontig_069.12	evm.model.hcontig_069_005.8	0.0024330900243309003	0.0	100.0	-0.0	BUSCO	BUSCO
evm.model.pcontig_069.13	evm.model.hcontig_069_005.9	0.028727770177838573	0.04240766073871409	95.77	1.5272727272727271	Other	Other
evm.model.pcontig_069.14	evm.model.hcontig_069_005.10	0.009775171065493646	0.0	100.0	-0.0	Other	Other
evm.model.pcontig_069.15	evm.model.hcontig_069_005.11	0.012160228898426323	0.019313304721030045	98.07	0.6402439024390244	Other	Other
evm.model.pcontig_069.16	evm.model.hcontig_069_005.12	0.0005184033177812338	0.0	100.0	-0.0	BUSCO	BUSCO
evm.model.pcontig_069.17	evm.model.hcontig_069_005.13	0.0	0.0	100.0		Candidate effector	Candidate effector
evm.model.pcontig_069.18	evm.model.hcontig_069_005.14	0.0008110300081103001	0.0	100.0	-0.0	BUSCO	BUSCO
evm.model.pcontig_069.19	evm.model.hcontig_069_005.15	0.06907308377896614	0.0748663101604278	92.52	0.5687732342007434	Other	Other
evm.model.pcontig_069.20	evm.model.hcontig_069_005.16	0.000225377507324769	0.0	100.0	-0.0	Other	Other
evm.model.pcontig_069.21	evm.model.hcontig_069_005.17	0.003115264797507788	0.009345794392523364	99.07		Other	Other
evm.model.pcontig_069.22	evm.model.hcontig_069_005.18	0.002710027100271003	0.008130081300813009	99.19		Other	Other
evm.model.pcontig_069.23	evm.model.hcontig_069_005.19	0.0012531328320802006	0.003759398496240601	99.63		Other	Other
evm.model.pcontig_069.26	evm.model.hcontig_069_137.17	0.022332506203473945	0.02729528535980149	97.28	0.3783783783783784	Other	Other
evm.model.pcontig_069.27	evm.model.hcontig_069_137.16	0.4146341463414634	0.4146341463414634	98.59	0.4570582428430405	Other	Other
evm.model.pcontig_069.28	evm.model.hcontig_069_137.15	0.0535279805352798	0.07737226277372262	92.68	0.4384707287933095	Candidate effector	Candidate effector
evm.model.pcontig_069.29	evm.model.hcontig_069_137.14	0.0416243654822335	0.04365482233502538	95.64		Other	Other
evm.model.pcontig_069.30	evm.model.hcontig_069_137.13	0.017222222222222222	0.0	100.0	-0.0	Other	Other
evm.model.pcontig_069.31	evm.model.hcontig_069_137.12	0.0	0.0	100.0		BUSCO	BUSCO
evm.model.pcontig_069.34	evm.model.hcontig_069_137.11	0.000693000693000693	0.002079002079002079	99.79		Other	Other
evm.model.pcontig_069.35	evm.model.hcontig_069_137.10	0.06751675658002289	0.07454634624816088	98.83	0.3085399449035813	BUSCO	BUSCO
evm.model.pcontig_069.36	evm.model.hcontig_069_137.8	0.1693121693121693	0.19400352733686066	91.42	0.957286432160804	Other	Other
evm.model.pcontig_069.37	evm.model.hcontig_069_137.7	0.13085399449035812	0.13636363636363635	98.1	0.8066528066528067	Other	Other
evm.model.pcontig_069.38	evm.model.hcontig_069_137.6	0.0	0.0	100.0		Candidate effector	Candidate effector
evm.model.pcontig_069.39	evm.model.hcontig_069_137.4	0.09876543209876544	0.1851851851851852	81.65	0.5392284351972259	Other	Other
evm.model.pcontig_069.40	evm.model.hcontig_069_137.2	0.0	0.0	100.0		Other	Other
evm.model.pcontig_069.49	evm.model.hcontig_069_137.1	0.001529051987767584	0.0	100.0	-0.0	Other	Other
evm.model.pcontig_069.56	evm.model.hcontig_069_001.1	0.0027502750275027505	0.0033003300330033004	99.67	0.2962962962962963	Other	Other
evm.model.pcontig_069.57	evm.model.hcontig_069_001.2	0.0004462293618920125	0.0	100.0	-0.0	Other	Other
evm.model.pcontig_069.59	evm.model.hcontig_069_001.6	0.004901960784313725	0.014705882352941175	98.54		Other	Other
evm.model.pcontig_069.5	evm.model.hcontig_069_005.1	0.0	0.0	100.0		Other	Other
evm.model.pcontig_069.64	evm.model.hcontig_069_001.11	0.002554278416347382	0.0	100.0	-0.0	Other	Other
evm.model.pcontig_069.65	evm.model.hcontig_069_001.12	0.0	0.0	100.0		Other	Other
evm.model.pcontig_069.66	evm.model.hcontig_069_001.13	0.014935505770536319	0.00814663951120163	99.19	0.11851851851851852	Candidate effector	Candidate effector
evm.model.pcontig_069.67	evm.model.hcontig_069_001.14	0.0114247311827957	0.004032258064516129	99.8	0.02535211267605634	Other	Other
evm.model.pcontig_069.69	evm.model.hcontig_069_001.15	0.3586278586278586	0.35343035343035345	98.55	0.1845444059976932	Other	Other
evm.model.pcontig_069.6	evm.model.hcontig_069_005.2	0.0	0.0	100.0		Other	Other
evm.model.pcontig_069.70	evm.model.hcontig_069_001.16	0.015037593984962403	0.015037593984962403	98.5	0.21485411140583555	BUSCO	BUSCO
evm.model.pcontig_069.71	evm.model.hcontig_069_001.17	0.09232613908872901	0.08992805755395683	99.22	0.1228668941979522	Other	Other
evm.model.pcontig_069.75	evm.model.hcontig_069_108.2	0.34574468085106386	0.34574468085106386	85.52		Other	Other
evm.model.pcontig_069.76	evm.model.hcontig_069_108.3	0.01892744479495268	0.003154574132492113	99.69	0.017789072426937738	Other	Other
evm.model.pcontig_069.77	evm.model.hcontig_069_108.4	0.0006485084306095979	0.0019455252918287934	99.81		Other	Other
evm.model.pcontig_069.78	evm.model.hcontig_069_108.5	0.012414649286157669	0.020484171322160148	97.96	0.6133333333333334	Other	Other
evm.model.pcontig_069.79	evm.model.hcontig_069_108.6	0.01414141414141414	0.0	100.0	-0.0	Other	Other
evm.model.pcontig_069.7	evm.model.hcontig_069_005.3	0.0	0.0	100.0		Other	Other
evm.model.pcontig_069.80	evm.model.hcontig_069_108.7	0.007092198581560284	0.0	100.0	-0.0	Other	Other
evm.model.pcontig_069.81	evm.model.hcontig_069_108.9	0.2830409356725146	0.2982456140350877	100.0	0.4819064430714917	Other	Other
evm.model.pcontig_069.82	evm.model.hcontig_069_108.10	0.025839793281653745	0.0038759689922480615	99.61	0.02386934673366834	BUSCO	BUSCO
evm.model.pcontig_069.83	evm.model.hcontig_069_108.11	0.002150537634408602	0.0032258064516129032	99.68	0.4166666666666667	Other	Other
evm.model.pcontig_069.8	evm.model.hcontig_069_005.4	0.0	0.0	100.0		Other	Other
evm.model.pcontig_069.90	evm.model.hcontig_069_108.18	0.10382513661202186	0.1092896174863388	89.13	0.22559652928416485	BUSCO	BUSCO
evm.model.pcontig_069.91	evm.model.hcontig_069_108.19	0.0012531328320802006	0.0	100.0	-0.0	Other	Other
evm.model.pcontig_069.92	evm.model.hcontig_069_108.20	0.0	0.0	100.0		Other	Other
evm.model.pcontig_069.94	evm.model.hcontig_069_108.23	0.033264033264033266	0.07068607068607069	99.55	0.8375	Other	Other
evm.model.pcontig_069.95	evm.model.hcontig_069_108.24	0.43315508021390375	0.4358288770053476	99.07	0.9583333333333334	Other	Other
evm.model.pcontig_069.97	evm.model.hcontig_069_108.25	0.10424710424710423	0.1969111969111969	81.92	0.9597457627118644	Other	Other
evm.model.pcontig_069.98	evm.model.hcontig_069_108.26	0.0016666666666666668	0.0	100.0	-0.0	BUSCO	BUSCO
evm.model.pcontig_069.9	evm.model.hcontig_069_005.5	0.0	0.0	100.0		BUSCO	BUSCO
evm.model.pcontig_070.100	evm.model.hcontig_070_009.41	0.08220720720720721	0.3040540540540541	90.73	0.6558005752636624	Other	Other
evm.model.pcontig_070.101	evm.model.hcontig_070_009.42	0.04648074369189907	0.045816733067729085	100.0	-0.0	Other	Other
evm.model.pcontig_070.105	evm.model.hcontig_070_009.46	0.0	0.0	100.0		Other	Other
evm.model.pcontig_070.106	evm.model.hcontig_070_009.47	0.0	0.0	100.0		Other	Other
evm.model.pcontig_070.110	evm.model.hcontig_070_004.14	0.0014124293785310734	0.0	100.0	-0.0	Other	Other
evm.model.pcontig_070.111	evm.model.hcontig_070_004.15	0.0	0.0	100.0		Other	Other
evm.model.pcontig_070.111	evm.model.hcontig_070_009.53	0.0	0.0	100.0		Other	Other
evm.model.pcontig_070.112	evm.model.hcontig_070_009.54	0.0016260162601626016	0.004878048780487805	99.51		Other	Other
evm.model.pcontig_070.114	evm.model.hcontig_070_009.56	0.0	0.0	100.0		Other	Other
evm.model.pcontig_070.115	evm.model.hcontig_070_004.18	0.002207505518763797	0.0	100.0	-0.0	Other	Other
evm.model.pcontig_070.115	evm.model.hcontig_070_009.57	0.0	0.0	100.0		Other	Other
evm.model.pcontig_070.116	evm.model.hcontig_070_004.19	0.0026560424966799467	0.0	100.0	-0.0	Other	Other
evm.model.pcontig_070.116	evm.model.hcontig_070_009.58	0.0	0.0	100.0		Other	Other
evm.model.pcontig_070.117	evm.model.hcontig_070_004.20	0.07216494845360824	0.07216494845360824	100.0		Other	Other
evm.model.pcontig_070.117	evm.model.hcontig_070_009.59	0.07216494845360824	0.07216494845360824	100.0		Other	Other
evm.model.pcontig_070.118	evm.model.hcontig_070_004.21	0.0	0.0	100.0		Other	Other
evm.model.pcontig_070.118	evm.model.hcontig_070_009.60	0.0	0.0	100.0		Other	Other
evm.model.pcontig_070.119	evm.model.hcontig_070_004.22	0.0026041666666666665	0.0	100.0	-0.0	Other	Other
evm.model.pcontig_070.119	evm.model.hcontig_070_009.61	0.0	0.0	100.0		Other	Other
evm.model.pcontig_070.120	evm.model.hcontig_070_004.23	0.4419970631424376	0.4713656387665198	95.12	0.7940340909090908	Other	Other
evm.model.pcontig_070.120	evm.model.hcontig_070_009.62	0.4419970631424376	0.4713656387665198	95.12	0.7940340909090908	Other	Other
evm.model.pcontig_070.1	evm.model.hcontig_023_002.142	0.0	0.0	100.0		Candidate effector	Candidate effector
evm.model.pcontig_070.21	evm.model.hcontig_070_006.1	0.0012391573729863693	0.0037174721189591076	99.63		Other	Other
evm.model.pcontig_070.22	evm.model.hcontig_070_006.2	0.0	0.0	100.0		Candidate effector	Candidate effector
evm.model.pcontig_070.23	evm.model.hcontig_070_006.3	0.0	0.0	100.0		BUSCO	BUSCO
evm.model.pcontig_070.24	evm.model.hcontig_070_006.4	0.0	0.0	100.0		Candidate effector	Candidate effector
evm.model.pcontig_070.25	evm.model.hcontig_070_006.5	0.0	0.0	100.0		Other	Other
evm.model.pcontig_070.26	evm.model.hcontig_070_006.6	0.0002957704821058858	0.0008873114463176574	99.91		BUSCO	BUSCO
evm.model.pcontig_070.27	evm.model.hcontig_070_006.7	0.0	0.0	100.0		Other	Other
evm.model.pcontig_070.28	evm.model.hcontig_070_006.8	0.0	0.0	100.0		Other	Other
evm.model.pcontig_070.29	evm.model.hcontig_070_006.9	0.0064412238325281795	0.012077294685990338	98.8	0.53	Other	Other
evm.model.pcontig_070.30	evm.model.hcontig_070_006.10	0.00887812752219532	0.014527845036319613	98.55	0.5185185185185185	Other	Other
evm.model.pcontig_070.31	evm.model.hcontig_070_006.11	0.0145985401459854	0.024330900243309004	97.8	0.654320987654321	Other	Other
evm.model.pcontig_070.32	evm.model.hcontig_070_006.12	0.0137524557956778	0.01768172888015717	98.24	0.3481481481481481	Candidate effector	Candidate effector
evm.model.pcontig_070.33	evm.model.hcontig_070_006.13	0.007366482504604052	0.0055248618784530384	99.45	0.10300429184549356	Other	Other
evm.model.pcontig_070.40	evm.model.hcontig_028_011.111	0.2357843137254902	0.23823529411764705	99.43	1.2272727272727273	Other	Other
evm.model.pcontig_070.42	evm.model.hcontig_070_006.15	0.000727802037845706	0.002183406113537118	99.78		Other	Other
evm.model.pcontig_070.43	evm.model.hcontig_070_006.16	0.0	0.0	100.0		Other	Other
evm.model.pcontig_070.44	evm.model.hcontig_070_006.17	0.013991769547325105	0.007407407407407408	99.26	0.08515815085158153	BUSCO	BUSCO
evm.model.pcontig_070.45	evm.model.hcontig_070_006.18	0.0	0.0	100.0		BUSCO	BUSCO
evm.model.pcontig_070.46	evm.model.hcontig_070_006.19	0.0004340277777777778	0.0013020833333333333	99.87		Other	Other
evm.model.pcontig_070.49	evm.model.hcontig_070_006.23	0.009523809523809523	0.028571428571428567	97.18		Other	Other
evm.model.pcontig_070.51	evm.model.hcontig_070_006.25	0.0006896551724137928	0.0020689655172413802	99.79		Other	Other
evm.model.pcontig_070.53	evm.model.hcontig_070_006.26	0.020313942751615882	0.00554016620498615	99.45	0.03730272596843615	BUSCO	BUSCO
evm.model.pcontig_070.54	evm.model.hcontig_070_006.27	0.05322128851540616	0.06302521008403361	93.72	0.3352080989876265	Other	Other
evm.model.pcontig_070.55	evm.model.hcontig_070_006.28	0.012616201859229749	0.013944223107569721	98.61	0.2472324723247233	Other	Other
evm.model.pcontig_070.56	evm.model.hcontig_070_006.29	0.21975308641975308	0.23703703703703705	94.5	0.4408233276157805	Other	Other
evm.model.pcontig_070.58	evm.model.hcontig_044_003.58	0.0	0.0	100.0		Other	Other
evm.model.pcontig_070.61	evm.model.hcontig_070_009.2	0.0	0.0	100.0		Other	Other
evm.model.pcontig_070.62	evm.model.hcontig_070_009.3	0.15946502057613168	0.17746913580246915	96.55	0.8305489260143197	Other	Other
evm.model.pcontig_070.63	evm.model.hcontig_070_009.4	0.01263157894736842	0.01263157894736842	99.37		Other	Other
evm.model.pcontig_070.64	evm.model.hcontig_070_009.5	0.10596379126730564	0.1134185303514377	92.98	0.3272727272727273	Other	Other
evm.model.pcontig_070.65	evm.model.hcontig_070_009.6	0.0005208333333333333	0.0015625	99.84		Candidate effector	Other
evm.model.pcontig_070.66	evm.model.hcontig_070_009.7	0.0	0.0	100.0		Other	Other
evm.model.pcontig_070.67	evm.model.hcontig_070_009.8	0.018575851393188854	0.029411764705882363	97.06	0.4430379746835443	Other	Other
evm.model.pcontig_070.68	evm.model.hcontig_070_009.10	0.4760576476057648	0.4783821478382148	97.91	0.3354430379746835	Other	Other
evm.model.pcontig_070.69	evm.model.hcontig_070_009.11	0.0044004400440044	0.0016501650165016502	99.84	0.06451612903225808	BUSCO	BUSCO
evm.model.pcontig_070.70	evm.model.hcontig_070_009.12	0.0008169934640522876	0.0012254901960784314	99.88	0.42857142857142855	BUSCO	BUSCO
evm.model.pcontig_070.71	evm.model.hcontig_070_009.13	0.0	0.0	100.0		Candidate effector	Candidate effector
evm.model.pcontig_070.72	evm.model.hcontig_070_009.14	0.0014064697609001409	0.004219409282700422	99.58		Other	Other
evm.model.pcontig_070.73	evm.model.hcontig_070_009.15	0.02609427609427609	0.017676767676767676	99.68	0.061366806136680614	Candidate effector	Candidate effector
evm.model.pcontig_070.74	evm.model.hcontig_070_009.16	0.024531024531024532	0.012987012987012988	98.71	0.0759493670886076	Candidate effector	Candidate effector
evm.model.pcontig_070.75	evm.model.hcontig_070_009.17	0.0	0.0	100.0		Other	Other
evm.model.pcontig_070.76	evm.model.hcontig_070_009.18	0.002873563218390805	0.0	100.0	-0.0	Other	Other
evm.model.pcontig_070.77	evm.model.hcontig_070_009.19	0.0	0.0	100.0		Other	Other
evm.model.pcontig_070.78	evm.model.hcontig_070_009.20	0.0	0.0	100.0		Other	Other
evm.model.pcontig_070.79	evm.model.hcontig_070_009.21	0.0	0.0	100.0		Other	Other
evm.model.pcontig_070.80	evm.model.hcontig_070_009.22	0.0	0.0	100.0		Other	Other
evm.model.pcontig_070.81	evm.model.hcontig_070_009.23	0.002309468822170901	0.002309468822170901	99.77	0.2	Other	Other
evm.model.pcontig_070.86	evm.model.hcontig_070_009.25	0.0	0.0	100.0		Other	Other
evm.model.pcontig_070.93	evm.model.hcontig_007_006.129	0.6933962264150944	0.7783018867924528	32.39	0.18265172905850569	Other	Other
evm.model.pcontig_070.96	evm.model.hcontig_070_009.36	0.0	0.0	100.0		Other	Other
evm.model.pcontig_070.97	evm.model.hcontig_070_009.37	0.20441988950276244	0.20441988950276244	79.67		Other	Other
evm.model.pcontig_070.99	evm.model.hcontig_070_009.40	0.32995495495495497	0.3310810810810811	100.0	0.3031496062992126	Other	Other
evm.model.pcontig_072.18	evm.model.hcontig_006_014.6	0.10505050505050503	0.1191919191919192	88.1	0.6541353383458647	Other	Other
evm.model.pcontig_072.24	evm.model.hcontig_072_099.22	0.09433962264150944	0.11320754716981132	97.92	0.9669030732860521	Other	Other
evm.model.pcontig_072.26	evm.model.hcontig_072_099.16	0.01445966514459665	0.0319634703196347	96.81	1.2580645161290325	Other	Other
evm.model.pcontig_072.27	evm.model.hcontig_018_022.34	0.009066666666666669	0.02	98.0	1.4571428571428573	Other	Other
evm.model.pcontig_072.28	evm.model.hcontig_018_022.33	0.14183123877917414	0.1490125673249551	47.5	0.8070175438596491	Other	Other
evm.model.pcontig_072.48	evm.model.hcontig_072_099.1	0.049479166666666664	0.078125	95.2	2.7471264367816097	Other	Other
evm.model.pcontig_072.54	evm.model.hcontig_044_016.1	0.5614035087719298	0.6666666666666666	47.0	0.219263939029282	Other	Other
evm.model.pcontig_072.57	evm.model.hcontig_072_009.2	0.0	0.0	100.0		Other	Other
evm.model.pcontig_072.58	evm.model.hcontig_072_009.3	0.0023767082590612004	0.0071301247771836	99.29		Other	Other
evm.model.pcontig_072.59	evm.model.hcontig_072_009.4	0.0020964360587002093	0.006289308176100629	99.38		Other	Other
evm.model.pcontig_072.60	evm.model.hcontig_072_009.5	0.0	0.0	100.0		Other	Other
evm.model.pcontig_072.61	evm.model.hcontig_072_009.6	0.0011494252873563214	0.003448275862068965	99.66		Other	Other
evm.model.pcontig_072.62	evm.model.hcontig_072_009.7	0.0038759689922480615	0.004651162790697674	99.54	0.4545454545454545	Other	Other
evm.model.pcontig_072.63	evm.model.hcontig_072_009.8	0.01569506726457399	0.02466367713004484	98.64	1.2033898305084747	Other	Other
evm.model.pcontig_072.64	evm.model.hcontig_072_009.9	0.05604719764011799	0.07964601769911504	97.64	0.7950963222416814	Other	Other
evm.model.pcontig_072.65	evm.model.hcontig_072_009.10	0.03661971830985916	0.028169014084507043	97.19	0.1926977687626775	BUSCO	BUSCO
evm.model.pcontig_072.66	evm.model.hcontig_072_009.11	0.003465003465003465	0.004158004158004158	99.59	0.29411764705882354	Other	Other
evm.model.pcontig_072.67	evm.model.hcontig_072_009.12	0.031705227077977724	0.005141388174807198	99.49	0.017450682852807282	Other	Other
evm.model.pcontig_072.68	evm.model.hcontig_072_009.13	0.02401129943502825	0.036016949152542374	96.41	0.3495762711864407	Candidate effector	Candidate effector
evm.model.pcontig_072.69	evm.model.hcontig_072_009.14	0.0977653631284916	0.0977653631284916	99.69	0.22388059701492533	Other	Other
evm.model.pcontig_072.71	evm.model.hcontig_072_009.15	0.19229679977343528	0.17926932880203908	99.59	0.025710419485791614	BUSCO	BUSCO
evm.model.pcontig_072.72	evm.model.hcontig_072_009.16	0.0662166505946641	0.06557377049180327	99.28	0.3222748815165877	Other	Other
evm.model.pcontig_072.73	evm.model.hcontig_072_009.17	0.012	0.012	98.8	0.25999999999999995	Other	Other
evm.model.pcontig_072.74	evm.model.hcontig_072_009.18	0.0	0.0	100.0		Other	Other
evm.model.pcontig_072.75	evm.model.hcontig_072_009.19	0.0	0.0	100.0		Other	Other
