# Program:featureCounts v1.5.2; Command:"featureCounts" "-T" "8" "-t" "exon" "-g" "Parent" "-a" "/home/benjamin/genome_assembly/PST79/FALCON/p_assemblies/v9_1/032017_assembly/Pst_104E_v12_p_ctg.anno.gff3" "-G" "/home/benjamin/genome_assembly/PST79/FALCON/p_assemblies/v9_1/032017_assembly/Pst_104E_v12_p_ctg.fa" "-o" "Pst_104E_v12_p_ctg.in_house_IDParent.STAR.featureCounts.txt" "-p" "GS_DG_S12412_ATCACG_L001_R1_001Aligned.sortedByCoord.out.bam" "GS_DG_S18112_CGATGT_L001_R1_001Aligned.sortedByCoord.out.bam" "GS_DG_S22312_TTAGGC_L001_R1_001Aligned.sortedByCoord.out.bam" "HE_DG_H17412_TGACCA_L001_R1_001Aligned.sortedByCoord.out.bam" "HE_DG_H1_ACTTGA_L001_R1_001Aligned.sortedByCoord.out.bam" "HE_DG_H2_GATCAG_L001_R1_001Aligned.sortedByCoord.out.bam" "IT0_DG_4_GTGAAA_L001_R1_001Aligned.sortedByCoord.out.bam" "IT0_DG_5_ATCACG_L001_R1_001Aligned.sortedByCoord.out.bam" "IT0_DG_6_ACTTGA_L001_R1_001Aligned.sortedByCoord.out.bam" "IT6_DG_7_TAGCTT_L001_R1_001Aligned.sortedByCoord.out.bam" "IT6_DG_8_GGCTAC_L001_R1_001Aligned.sortedByCoord.out.bam" "IT6_DG_9_TTAGGC_L001_R1_001Aligned.sortedByCoord.out.bam" "IT9_DG_10_GATCAG_L001_R1_001Aligned.sortedByCoord.out.bam" "IT9_DG1_CGATGT_L003_R1_001Aligned.sortedByCoord.out.bam" "IT9_DG2_TGACCA_L003_R1_001Aligned.sortedByCoord.out.bam" "UG_DG_1_ACAGTG_L001_R1_001Aligned.sortedByCoord.out.bam" "UG_DG_2_GCCAAT_L001_R1_001Aligned.sortedByCoord.out.bam" "UG_DG_3_CTTGTA_L001_R1_001Aligned.sortedByCoord.out.bam" 
Geneid	Chr	Start	End	Strand	Length	GS_DG_S12412_ATCACG_L001_R1_001Aligned.sortedByCoord.out.bam	GS_DG_S18112_CGATGT_L001_R1_001Aligned.sortedByCoord.out.bam	GS_DG_S22312_TTAGGC_L001_R1_001Aligned.sortedByCoord.out.bam	HE_DG_H17412_TGACCA_L001_R1_001Aligned.sortedByCoord.out.bam	HE_DG_H1_ACTTGA_L001_R1_001Aligned.sortedByCoord.out.bam	HE_DG_H2_GATCAG_L001_R1_001Aligned.sortedByCoord.out.bam	IT0_DG_4_GTGAAA_L001_R1_001Aligned.sortedByCoord.out.bam	IT0_DG_5_ATCACG_L001_R1_001Aligned.sortedByCoord.out.bam	IT0_DG_6_ACTTGA_L001_R1_001Aligned.sortedByCoord.out.bam	IT6_DG_7_TAGCTT_L001_R1_001Aligned.sortedByCoord.out.bam	IT6_DG_8_GGCTAC_L001_R1_001Aligned.sortedByCoord.out.bam	IT6_DG_9_TTAGGC_L001_R1_001Aligned.sortedByCoord.out.bam	IT9_DG_10_GATCAG_L001_R1_001Aligned.sortedByCoord.out.bam	IT9_DG1_CGATGT_L003_R1_001Aligned.sortedByCoord.out.bam	IT9_DG2_TGACCA_L003_R1_001Aligned.sortedByCoord.out.bam	UG_DG_1_ACAGTG_L001_R1_001Aligned.sortedByCoord.out.bam	UG_DG_2_GCCAAT_L001_R1_001Aligned.sortedByCoord.out.bam	UG_DG_3_CTTGTA_L001_R1_001Aligned.sortedByCoord.out.bam
evm.model.pcontig_002.189	pcontig_002;pcontig_002;pcontig_002	680096;680305;680451	680178;680362;680459	+;+;+	150	0	1	3	1	0	0	0	0	0	0	0	0	1	4	0	1	0	0
evm.model.pcontig_002.188	pcontig_002	678195	678542	-	348	315	271	293	13	38	18	0	0	0	9	13	5	94	347	110	65	34	71
evm.model.pcontig_002.181	pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002	652076;652469;653082;654200;654656	652402;652997;654127;654598;654910	-;-;-;-;-	2556	0	0	0	1	5	0	0	0	0	0	1	0	0	1	0	0	0	0
evm.model.pcontig_002.180	pcontig_002	651496	652032	+	537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.pcontig_002.183	pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002	657841;657965;658078;658244;658431;658549;658719	657896;657994;658162;658347;658485;658660;658828	-;-;-;-;-;-;-	552	2827	2500	2969	2328	5625	2074	0	0	0	395	598	392	1709	5100	1971	3018	3264	2526
evm.model.pcontig_002.182	pcontig_002;pcontig_002;pcontig_002;pcontig_002	656426;656672;656978;657120	656530;656858;657042;657176	-;-;-;-	414	1518	1391	1528	1913	4551	1799	1	0	0	290	373	276	1056	2750	1295	1955	2326	1832
evm.model.pcontig_002.185	pcontig_002;pcontig_002;pcontig_002	672396;672495;672875	672417;672786;672932	-;-;-	372	3	3	4	234	484	177	0	0	0	11	9	7	19	622	149	0	0	0
evm.model.pcontig_002.184	pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002	667032;667186;667385;667523;667778;667914;668363;668565;668960;669115;669424;669593	667110;667302;667463;667661;667823;668279;668482;668883;669029;669233;669530;669702	-;-;-;-;-;-;-;-;-;-;-;-	1671	1	2	1	2	6	1	0	0	0	1	0	0	73	24	2	1	0	1
evm.model.pcontig_002.187	pcontig_002;pcontig_002	676706;677955	677885;677983	-;-	1209	1030	767	916	268	736	227	0	0	0	22	35	13	230	945	249	197	140	242
evm.model.pcontig_002.186	pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002	673053;673190;673314;673443;673532;673702;673833;673953;674070;674308;674448;674710;674843;675112;675478	673115;673234;673368;673466;673614;673753;673879;674002;674214;674358;674644;674730;675011;675384;675543	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	1341	8	5	7	116	217	89	0	0	0	20	22	29	47	1773	424	3	1	3
evm.model.pcontig_002.457	pcontig_002;pcontig_002;pcontig_002;pcontig_002	1862309;1863003;1864078;1864282	1862885;1863979;1864199;1864294	+;+;+;+	1689	848	763	861	158	379	157	0	0	0	503	194	417	825	4668	2586	319	233	321
evm.model.pcontig_002.455	pcontig_002	1851387	1852469	-	1083	0	0	0	5	9	12	0	0	0	0	1	2	1	261	113	0	0	0
evm.model.pcontig_002.454	pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002	1847681;1847849;1848066;1848308;1848649;1848915;1849063;1849323;1849869;1849958;1850383	1847769;1847996;1848237;1848548;1848840;1848977;1849253;1849686;1849896;1850175;1850458	-;-;-;-;-;-;-;-;-;-;-	1782	3282	2657	3213	137	476	162	0	0	0	120	279	107	813	2026	903	1346	1147	1431
evm.model.pcontig_002.453	pcontig_002;pcontig_002	1846068;1846244	1846142;1846393	-;-	225	1	2	2	54	93	36	0	0	0	5	1	3	15	20	9	0	0	0
evm.model.pcontig_002.452	pcontig_002	1843616	1845118	-	1503	4	8	22	1	0	1	0	0	0	0	6	1	0	6	0	0	0	0
evm.model.pcontig_002.451	pcontig_002;pcontig_002;pcontig_002;pcontig_002	1838238;1841336;1842276;1842438	1841267;1841790;1842376;1842925	-;-;-;-	4074	350	376	397	98	291	107	0	0	1	90	97	75	463	2174	1008	142	97	129
evm.model.pcontig_002.450	pcontig_002;pcontig_002	1836074;1836974	1836890;1837452	-;-	1296	618	553	641	37	80	23	0	0	0	106	70	109	342	1398	744	190	123	158
evm.model.pcontig_002.459	pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002	1869079;1869507;1869591;1870083;1870326;1870511;1870666;1870873	1869423;1869513;1869998;1870259;1870419;1870592;1870779;1871142	+;+;+;+;+;+;+;+	1497	11	21	18	8	20	16	0	0	0	4	1	3	27	1081	415	11	20	17
evm.model.pcontig_002.458	pcontig_002;pcontig_002;pcontig_002	1868612;1868737;1868911	1868645;1868823;1869023	+;+;+	234	1	1	0	0	0	1	0	0	0	1	0	1	1	72	36	0	0	1
evm.model.pcontig_002.237	pcontig_002;pcontig_002	872383;872511	872425;872905	+;+	438	0	0	0	9	13	10	0	0	0	1	0	0	2	7	3	0	0	2
evm.model.pcontig_002.236	pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002	870477;870568;870754;870865;871047;871197	870490;870691;870788;870951;871115;871272	+;+;+;+;+;+	405	11662	10970	12635	59	180	163	0	1	2	2	0	3	19	47	4	7184	8342	6976
evm.model.pcontig_002.235	pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002	867288;867549;867676;868035;868172;868349;868513	867313;867595;867968;868069;868258;868417;868588	+;+;+;+;+;+;+	633	1637	1853	2169	243	514	113	1	1	1	17	6	18	64	1863	678	644	488	557
evm.model.pcontig_002.234	pcontig_002;pcontig_002;pcontig_002	865520;865701;865940	865604;865820;866385	-;-;-	651	1382	1817	1593	96	204	87	0	0	0	46	39	48	232	771	275	1651	1394	1558
evm.model.pcontig_002.239	pcontig_002;pcontig_002;pcontig_002;pcontig_002	878044;878448;878568;878995	878363;878486;878918;879205	-;-;-;-	921	1	10	4	57	89	52	0	0	0	7	6	5	36	61	31	6	4	11
evm.model.pcontig_002.238	pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002	875081;875317;875917;876427;876879;877177	875255;875828;876366;876808;877109;877736	-;-;-;-;-;-	2310	1771	1285	1883	70	217	79	0	1	0	115	191	89	537	1612	774	976	1140	852
evm.model.pcontig_002.145	pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002	551835;552061;552168;552399;554175;554814;554987;555453	551988;552093;552284;554086;554739;554906;555367;555619	+;+;+;+;+;+;+;+	3198	0	0	0	4	6	1	0	0	0	0	0	0	1	7	1	1	0	1
evm.model.pcontig_002.144	pcontig_002;pcontig_002	549604;549791	549700;550278	-;-	585	0	1	0	4	3	5	0	0	0	0	0	0	1	1	0	0	0	0
evm.model.pcontig_002.147	pcontig_002	557436	558140	+	705	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.pcontig_002.146	pcontig_002;pcontig_002;pcontig_002;pcontig_002	556394;556671;556884;557078	556563;556793;557009;557324	+;+;+;+	666	2	1	1	0	1	0	0	0	0	0	0	0	1	2	0	0	0	0
evm.model.pcontig_002.141	pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002	543078;543324;543776;543912;544093;544345;544652	543211;543673;543827;543990;544238;544520;544830	-;-;-;-;-;-;-	1116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.pcontig_002.140	pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002	535224;535423;535933;536504;536874;537086;537192;537349;537648;538397;538753;538864;540429	535338;535874;536441;536806;537023;537112;537254;537567;538328;538696;538791;540309;540591	-;-;-;-;-;-;-;-;-;-;-;-;-	4467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.pcontig_002.143	pcontig_002;pcontig_002;pcontig_002;pcontig_002	547055;547371;547553;547716	547296;547484;547639;548946	+;+;+;+	1674	578	605	699	99	302	107	0	0	0	88	74	78	338	1255	543	438	322	465
evm.model.pcontig_002.142	pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002	546138;546293;546528;546761;546992	546200;546332;546567;546800;547036	+;+;+;+;+	228	60	81	105	10	5	7	0	0	1	9	8	12	52	158	88	43	30	43
evm.model.pcontig_002.431	pcontig_002;pcontig_002	1756516;1756683	1756590;1756832	-;-	225	2	2	6	6	12	3	0	0	0	1	0	0	62	46	5	0	0	1
evm.model.pcontig_002.430	pcontig_002	1753939	1755432	-	1494	2	2	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0
evm.model.pcontig_002.433	pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002	1761037;1761426;1761599;1762224;1762518;1762703;1762961;1763117;1763269	1761357;1761529;1762159;1762444;1762615;1762879;1763029;1763166;1763284	+;+;+;+;+;+;+;+;+	1617	2014	1481	1935	87	141	55	0	0	0	82	167	80	543	1049	420	1207	1349	1126
evm.model.pcontig_002.432	pcontig_002	1758445	1758933	+	489	99	124	116	0	5	0	0	0	0	0	0	0	0	5	2	19	7	14
evm.model.pcontig_002.435	pcontig_002	1767417	1767848	+	432	3	2	3	0	1	1	0	0	0	1	0	3	2	13	10	5	2	5
evm.model.pcontig_002.434	pcontig_002;pcontig_002;pcontig_002	1764799;1765219;1765395	1765140;1765329;1766045	+;+;+	1104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.pcontig_002.437	pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002	1783906;1784503;1787383;1788825;1789666;1789999;1790243	1784400;1787310;1788744;1789579;1789928;1790114;1790284	+;+;+;+;+;+;+	5841	1782	1510	1992	418	866	371	0	0	1	136	198	100	767	2162	1082	531	450	519
evm.model.pcontig_002.436	pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002	1773344;1773617;1773935;1774717;1774921;1775081;1775209;1775446;1775633;1775788;1775893;1776100;1776327;1776561;1776732;1776993;1777249;1777439;1777957;1778705	1773397;1773847;1774621;1774817;1774990;1775139;1775354;1775518;1775665;1775798;1776011;1776234;1776461;1776603;1776823;1777130;1777337;1777506;1777994;1778968	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	2586	5487	4677	5139	91	385	144	0	0	0	20	14	24	1123	2059	298	1818	1633	2152
evm.model.pcontig_002.439	pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002	1792325;1792393;1792626;1792828;1793063	1792327;1792519;1792694;1792987;1793207	+;+;+;+;+	504	1773	1668	1946	554	1257	464	0	0	0	108	249	93	643	1225	518	1934	2277	1682
evm.model.pcontig_002.438	pcontig_002;pcontig_002;pcontig_002;pcontig_002	1790497;1791233;1791615;1791862	1791117;1791514;1791774;1791881	+;+;+;+	1083	979	843	1128	361	740	362	0	0	0	100	94	85	409	913	456	259	241	273
evm.model.pcontig_002.376	pcontig_002	1536039	1536509	-	471	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.pcontig_002.377	pcontig_002;pcontig_002	1536974;1537126	1537050;1537513	+;+	465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.pcontig_002.374	pcontig_002;pcontig_002	1530763;1531140	1531067;1531161	+;+	327	61	78	100	8	22	6	0	0	0	2	1	3	18	34	17	56	33	30
evm.model.pcontig_002.373	pcontig_002;pcontig_002	1527448;1527952	1527878;1528126	-;-	606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.pcontig_002.370	pcontig_002;pcontig_002;pcontig_002	1507747;1507855;1508316	1507766;1508242;1508372	+;+;+	465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.pcontig_002.371	pcontig_002;pcontig_002	1524590;1525359	1525299;1525410	-;-	762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.pcontig_002.378	pcontig_002	1537690	1538355	+	666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.pcontig_002.379	pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002	1539528;1539690;1541152;1541482;1541828;1542137	1539623;1541071;1541400;1541730;1542040;1542242	-;-;-;-;-;-	2295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.pcontig_002.8	pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002	30004;30194;30309;30398;30916;31094;31281;31355;31523;31778;31983;32399;32597;32735;32925	30095;30244;30314;30827;31026;31197;31290;31432;31704;31910;32303;32526;32669;32850;32949	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	1860	2419	2151	2464	130	299	85	0	0	0	99	188	75	1024	1886	591	1011	736	925
evm.model.pcontig_002.9	pcontig_002;pcontig_002;pcontig_002;pcontig_002	33106;34021;35149;35678	33949;35065;35599;35818	+;+;+;+	2481	2096	2079	2419	32	180	47	0	0	0	71	123	62	460	1635	704	1044	1018	990
evm.model.pcontig_002.2	pcontig_002	1449	1955	-	507	0	0	0	0	3	1	0	0	0	0	0	0	1	3	2	4	1	2
evm.model.pcontig_002.3	pcontig_002;pcontig_002;pcontig_002;pcontig_002	3130;5154;5503;7035	5072;5425;6953;7319	-;-;-;-	3951	1800	1656	1933	188	533	193	0	0	0	379	303	317	1392	5574	2638	725	569	747
evm.model.pcontig_002.1	pcontig_002	978	1436	-	459	0	0	0	1	5	0	0	0	0	1	0	0	1	2	2	0	1	0
evm.model.pcontig_002.6	pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002	13348;14393;14674;16203;16859;18274;18762;19290	14324;14578;16142;16759;18203;18684;19203;19302	+;+;+;+;+;+;+;+	5400	2546	2612	2911	4	34	9	0	0	0	2	5	3	69	123	25	961	689	1081
evm.model.pcontig_002.7	pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002	20027;20148;20287;20568;20731;20825;20956;21044;21151;21312;21428;21578;21743;21910;21994;22087;22220;22386;22506;22720;22816;22933;23122;23201;23324;23420;23660;23847;24119;24308;24504;24642	20080;20223;20483;20668;20764;20894;20975;21090;21244;21351;21513;21680;21838;21920;22016;22151;22311;22408;22662;22740;22859;23049;23128;23259;23350;23576;23767;24024;24231;24425;24555;25194	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	2943	206	343	510	984	2855	842	0	0	0	961	2892	920	8186	16732	7154	134	113	130
evm.model.pcontig_002.4	pcontig_002;pcontig_002;pcontig_002	7547;7664;8029	7597;7824;8059	-;-;-	243	154	145	203	2	5	1	0	0	0	39	20	46	101	583	254	55	45	61
evm.model.pcontig_002.419	pcontig_002;pcontig_002	1702740;1703304	1703224;1703448	-;-	630	19	22	28	2	11	8	0	0	0	3	3	1	10	39	13	8	5	8
evm.model.pcontig_002.418	pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002	1698250;1698492;1698728;1698940;1699121;1699219;1699363;1699457;1699623;1699876;1700003;1700417;1700602;1700932;1701136	1698402;1698605;1698830;1699038;1699124;1699267;1699380;1699515;1699764;1699918;1700331;1700469;1700701;1701023;1701172	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	1395	631	633	763	144	292	165	0	0	0	194	158	193	500	1445	853	212	169	249
evm.model.pcontig_002.149	pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002	560362;560696;561131;561255;562425;562696	560534;561058;561186;562346;562567;563490	+;+;+;+;+;+	2622	2	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
evm.model.pcontig_002.148	pcontig_002;pcontig_002;pcontig_002	558508;558649;558885	558572;558808;559370	-;-;-	711	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.pcontig_002.413	pcontig_002	1684537	1685994	-	1458	4	2	2	0	1	0	0	0	0	0	2	1	0	6	1	0	0	0
evm.model.pcontig_002.412	pcontig_002;pcontig_002	1683448;1684070	1684008;1684075	-;-	567	0	1	2	0	0	0	0	0	0	0	0	0	2	4	0	1	0	0
evm.model.pcontig_002.411	pcontig_002;pcontig_002;pcontig_002	1680780;1680886;1682259	1680812;1682178;1682804	+;+;+	1872	1209	1017	1232	160	425	164	0	0	0	75	121	65	528	1449	645	768	666	634
evm.model.pcontig_002.410	pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002	1676686;1676982;1677126;1677352;1677567;1677869;1678635;1678956;1679534;1679776;1680348	1676917;1677055;1677282;1677495;1677796;1678570;1678883;1679453;1679695;1680262;1680391	+;+;+;+;+;+;+;+;+;+;+	2979	5875	3934	5485	497	1224	444	0	0	0	265	787	257	2355	5439	1929	2024	2118	1970
evm.model.pcontig_002.417	pcontig_002;pcontig_002;pcontig_002	1696366;1697637;1697905	1697565;1697822;1698015	-;-;-	1497	922	877	1000	155	422	175	0	0	0	510	217	454	1202	5399	2934	202	140	171
evm.model.pcontig_002.416	pcontig_002;pcontig_002;pcontig_002;pcontig_002	1694862;1695211;1695527;1695869	1695104;1695438;1695787;1695919	+;+;+;+	783	3475	3960	4233	25	102	48	0	0	0	6	1	9	33	310	119	2322	2121	2043
evm.model.pcontig_002.415	pcontig_002	1690136	1690846	-	711	3	1	0	676	2047	741	0	0	0	60	17	50	196	339	360	0	0	1
evm.model.pcontig_002.414	pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002	1687004;1687335;1687549;1687971;1688189;1688609;1688908;1689109;1689368	1687093;1687474;1687868;1688083;1688503;1688773;1688978;1689223;1689391	-;-;-;-;-;-;-;-;-	1353	477	379	473	1181	2799	1157	0	0	0	501	524	501	1688	5695	2743	251	230	246
evm.model.pcontig_002.353	pcontig_002	1415497	1416192	-	696	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.pcontig_002.354	pcontig_002	1416264	1416494	-	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.pcontig_002.355	pcontig_002;pcontig_002	1418446;1418718	1418650;1418737	+;+	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.pcontig_002.356	pcontig_002;pcontig_002;pcontig_002	1422306;1422538;1422657	1422460;1422591;1422834	-;-;-	387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.pcontig_002.357	pcontig_002	1424158	1424886	+	729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.pcontig_002.358	pcontig_002	1427871	1428341	-	471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.pcontig_002.359	pcontig_002	1435848	1436093	+	246	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.pcontig_002.167	pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002	611564;611727;611873;612079;612349;612487;612639;612758;612830;612974;613328	611617;611757;611930;612242;612405;612511;612672;612771;612904;613211;613390	-;-;-;-;-;-;-;-;-;-;-	813	2150	1883	2357	250	662	245	0	0	0	124	286	143	817	1551	608	2486	3004	2475
evm.model.pcontig_002.165	pcontig_002;pcontig_002;pcontig_002	603293;603387;603784	603310;603673;603976	-;-;-	498	126	129	118	494	690	124	0	0	0	104	887	110	1001	2252	1122	69	47	69
evm.model.pcontig_002.164	pcontig_002;pcontig_002;pcontig_002;pcontig_002	600530;600702;601020;601597	600628;600950;601508;602064	+;+;+;+	1305	2584	2270	2966	149	333	160	0	0	0	70	59	55	352	1054	460	376	280	404
evm.model.pcontig_002.163	pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002	598890;599080;599250;599626;599820;599937	599002;599180;599549;599732;599860;600132	-;-;-;-;-;-	858	367	321	398	144	336	154	0	0	0	102	62	103	372	1119	623	293	209	227
evm.model.pcontig_002.162	pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002	596034;596221;596414;596944;597073	596101;596332;596836;596991;598509	+;+;+;+;+	2088	736	739	887	172	373	166	0	0	1	41	83	30	297	867	366	319	237	312
evm.model.pcontig_002.161	pcontig_002;pcontig_002	593110;594581	594510;594640	+;+	1461	2157	1830	1913	2271	3137	599	0	1	0	430	8265	423	11292	13186	4069	1191	1114	1244
evm.model.pcontig_002.160	pcontig_002;pcontig_002;pcontig_002	591375;591567;591818	591489;591736;591841	-;-;-	309	80	72	92	11	18	15	0	0	0	2	1	2	21	38	16	13	14	15
evm.model.pcontig_002.169	pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002	620516;620668;620801;621387;621616;621806	620525;620711;621293;621506;621684;621906	+;+;+;+;+;+	837	827	682	840	285	668	208	0	0	0	3	3	0	74	180	24	201	196	216
evm.model.pcontig_002.168	pcontig_002;pcontig_002	616643;618040	617956;618591	+;+	1866	4414	3458	4882	45	145	47	0	0	1	395	277	350	804	7576	4704	1501	1193	1385
evm.model.pcontig_002.291	pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002	1119983;1120331;1120492;1120946;1121040;1121135;1121337;1121990;1122237;1122353;1122575;1123119;1124336;1124618;1124908;1125143;1125307;1125511	1120254;1120403;1120874;1120964;1121067;1121272;1121920;1122168;1122280;1122504;1123051;1124265;1124547;1124831;1125075;1125236;1125443;1125644	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	4455	39139	32059	40794	11	102	88	0	0	2	1	0	1	874	1283	10	10743	8322	11130
evm.model.pcontig_002.290	pcontig_002;pcontig_002;pcontig_002;pcontig_002	1119134;1119316;1119455;1119952	1119229;1119346;1119548;1119973	+;+;+;+	243	564	350	514	0	0	2	0	0	0	0	0	0	3	2	0	224	153	228
evm.model.pcontig_002.293	pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002	1127879;1127965;1128055;1128163;1128281;1128387;1128612;1128770;1149500	1127888;1127993;1128090;1128187;1128290;1128550;1128692;1128885;1149565	+;+;+;+;+;+;+;+;+	537	1164	1084	1319	419	1033	433	0	0	0	260	220	236	756	2503	1198	1061	1238	1062
evm.model.pcontig_002.292	pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002;pcontig_002	1126011;1126229;1126408;1126568;1126825;1127015;1127240;1127402;1127558;1127709	1126133;1126312;1126470;1126747;1126938;1127167;1127329;1127483;1127625;1127765	-;-;-;-;-;-;-;-;-;-	1014	146	143	180	271	703	285	0	0	0	70	91	56	350	956	439	86	39	90
